,physiologyM.condition15_ppt.cladeClade2,physiologyM.condition15_ppt.cladeClade3,AveExpr,F,P.Value,adj.P.Val,ensembl_transcript_id,ensembl_gene_id,gene_biotype,external_gene_name
ENSFHEP00000024383,-0.757790930222118,0.256110519039402,3.64617393462811,2.31325316211166,0.106186386751234,0.999959551980158,ENSFHET00000007944,ENSFHEG00000005900,protein_coding,nol12
ENSFHEP00000024384,-1.83951846328456,-1.27531380501266,0.774912604807124,1.77186965655635,0.177284803974646,0.999959551980158,ENSFHET00000007945,ENSFHEG00000005897,protein_coding,tlcd5a
ENSFHEP00000024385,0.0299001784989494,0.314899279261134,5.49297928442801,0.495856092456339,0.611096048489729,0.999959551980158,ENSFHET00000007946,ENSFHEG00000005898,protein_coding,LGR6
ENSFHEP00000024387,-0.208178893295613,0.304779043885209,-2.15360654165314,0.139942342379495,0.869642231506665,0.999959551980158,ENSFHET00000007929,ENSFHEG00000005915,protein_coding,
ENSFHEP00000024388,-0.303586542468854,-0.0324262961177346,6.00722393732311,0.296121169690426,0.744590923117042,0.999959551980158,ENSFHET00000007917,ENSFHEG00000005996,protein_coding,polr1a
ENSFHEP00000024390,-0.505214616674845,-0.346403959352412,5.72102043456667,2.95389148974068,0.058432024225246,0.999959551980158,ENSFHET00000007937,ENSFHEG00000000157,protein_coding,pan2
ENSFHEP00000024394,-0.289941601154258,-0.160046110871223,4.8499191751723,0.222834944270012,0.800792020313529,0.999959551980158,ENSFHET00000007910,ENSFHEG00000005922,protein_coding,ndufa6
ENSFHEP00000024396,-1.12109077272953,0.176597551767671,-0.90875371238385,0.369108677501999,0.692639672853497,0.999959551980158,ENSFHET00000007912,ENSFHEG00000005926,protein_coding,
ENSFHEP00000024397,0.832123170704736,0.408406086829909,5.03778195794761,0.712680468969485,0.493724746918159,0.999959551980158,ENSFHET00000007913,ENSFHEG00000005931,protein_coding,frmd8
ENSFHEP00000024398,-0.728791524535317,-0.403001209023389,2.81780207912173,1.16942301105975,0.31632416453049,0.999959551980158,ENSFHET00000007914,ENSFHEG00000005919,protein_coding,use1
ENSFHEP00000024399,-2.8170472366607,1.57085257215349,1.45702941197007,2.63859909652007,0.0783052959325739,0.999959551980158,ENSFHET00000007899,ENSFHEG00000005929,protein_coding,
ENSFHEP00000024403,1.01535337329617,2.83742665015316,4.85588447308916,0.945483413855181,0.393220717208201,0.999959551980158,ENSFHET00000007880,ENSFHEG00000005941,protein_coding,f2rl1.2
ENSFHEP00000024404,0.0917980426879266,0.0272986322589483,6.58314581565666,0.0598595562207585,0.94194322849327,0.999959551980158,ENSFHET00000007881,ENSFHEG00000006128,protein_coding,nucb1
ENSFHEP00000024405,0.503217815969552,0.0943053139521548,2.6491710439787,0.0994762530457566,0.905434582941268,0.999959551980158,ENSFHET00000007882,ENSFHEG00000005933,protein_coding,GPR55
ENSFHEP00000024406,-0.488503346272885,0.118036795669157,9.8221341335968,1.13559885794906,0.326866289324936,0.999959551980158,ENSFHET00000007883,ENSFHEG00000005934,protein_coding,rps15
ENSFHEP00000024408,-0.504522734254951,-0.336966837215327,4.67066174975302,0.0547119681692048,0.946796788827146,0.999959551980158,ENSFHET00000007873,ENSFHEG00000005947,protein_coding,f2rl1.1
ENSFHEP00000024411,-0.169430539091073,-0.122146793535257,2.36685242377757,0.0395003697757883,0.961290235440254,0.999959551980158,ENSFHET00000007855,ENSFHEG00000005964,protein_coding,FUT4
ENSFHEP00000024413,0.840944867112058,0.176120715426398,2.44911018619094,0.221485788693342,0.801866564063224,0.999959551980158,ENSFHET00000007857,ENSFHEG00000005955,protein_coding,F2RL2
ENSFHEP00000024415,-0.406342696376291,-0.355045749645684,4.99502944342872,0.462818538417346,0.631350567834646,0.999959551980158,ENSFHET00000007859,ENSFHEG00000005959,protein_coding,TMEM87B
ENSFHEP00000024417,0.517172070550442,0.912844952539912,-0.245557204352399,0.223821089219323,0.800007534822571,0.999959551980158,ENSFHET00000007847,ENSFHEG00000005994,protein_coding,fcho2
ENSFHEP00000024418,0.835532630120902,-0.150342828678168,3.06197481113509,2.21413323038789,0.116570881999629,0.999959551980158,ENSFHET00000007871,ENSFHEG00000005949,protein_coding,fam234b
ENSFHEP00000024423,-2.94445002213045,-1.99458291996079,-0.951764569352043,0.77978079386814,0.462306905104782,0.999959551980158,ENSFHET00000007837,ENSFHEG00000005986,protein_coding,
ENSFHEP00000024424,-0.123822435350749,-0.455043139113062,4.32509836763696,0.531108249285853,0.590218918430544,0.999959551980158,ENSFHET00000007838,ENSFHEG00000005976,protein_coding,ier3ip1
ENSFHEP00000024425,0.414486548896773,0.16175835322523,4.04905746645916,0.217404330618775,0.805126297524788,0.999959551980158,ENSFHET00000007829,ENSFHEG00000005980,protein_coding,
ENSFHEP00000024428,0.245781220376622,-1.58335328251536,-1.17138706921778,1.08503112506758,0.343304782468951,0.999959551980158,ENSFHET00000007817,ENSFHEG00000006030,protein_coding,smad2
ENSFHEP00000024429,1.05699073096473,0.53510874610876,-2.40029647837878,0.827302335956791,0.441304987549853,0.999959551980158,ENSFHET00000007818,ENSFHEG00000005979,protein_coding,
ENSFHEP00000024430,-0.175335831994102,-0.177173225653426,-0.779793713558418,0.0225507266766059,0.977708483534945,0.999959551980158,ENSFHET00000007819,ENSFHEG00000005987,protein_coding,KCNA10
ENSFHEP00000024431,-0.435324576574721,-0.292943235654606,7.87048945914487,0.870810183073664,0.422936650590107,0.999959551980158,ENSFHET00000007820,ENSFHEG00000005992,protein_coding,
ENSFHEP00000024433,0.0663336355236264,0.600674846825813,1.24485572160739,0.167802285558113,0.845847860482938,0.999959551980158,ENSFHET00000007803,ENSFHEG00000005989,protein_coding,per2
ENSFHEP00000024434,0.964291829288967,1.20917912908835,2.20811381751393,0.135851324711905,0.873193726318854,0.999959551980158,ENSFHET00000007804,ENSFHEG00000006050,protein_coding,pfkfb4a
ENSFHEP00000024435,-2.25214210597417,-1.42812846430411,4.79425753267737,3.05534559482918,0.053205563389645,0.999959551980158,ENSFHET00000007805,ENSFHEG00000006004,protein_coding,srprb
ENSFHEP00000024436,1.10385574877509,0.954528101192226,4.65474272879472,0.613401968433984,0.544286903889448,0.999959551980158,ENSFHET00000007811,ENSFHEG00000006101,protein_coding,mapk14b
ENSFHEP00000024437,-0.0664429819387084,-0.119597943487705,1.62425200390311,0.0140406863086159,0.986060100339663,0.999959551980158,ENSFHET00000007812,ENSFHEG00000005983,protein_coding,
ENSFHEP00000024438,-0.204589776400583,-0.944404589901325,-1.4550257449822,0.62204521223581,0.539680788443101,0.999959551980158,ENSFHET00000007813,ENSFHEG00000005991,protein_coding,fgd4a
ENSFHEP00000024441,-0.982723755947249,0.122717109514445,0.958284574463719,0.734954351851584,0.483059380847538,0.999959551980158,ENSFHET00000007785,ENSFHEG00000005999,protein_coding,
ENSFHEP00000024442,-0.313222651166268,-0.308551192438261,7.07253482690613,0.482528685165757,0.619185186941757,0.999959551980158,ENSFHET00000007786,ENSFHEG00000005997,protein_coding,cd63
ENSFHEP00000024443,-0.584794066017846,-1.06878996666965,-0.0394705631100992,0.342160536532907,0.711372849997324,0.999959551980158,ENSFHET00000007778,ENSFHEG00000006009,protein_coding,
ENSFHEP00000024444,0.113335840917653,0.202754122410424,5.17100648167194,0.318689965975381,0.728112540472094,0.999959551980158,ENSFHET00000007814,ENSFHEG00000005982,protein_coding,WHAMM
ENSFHEP00000024445,0.691875345184119,-1.27853711073378,-0.501356167849225,0.914109231098983,0.405435573692817,0.999959551980158,ENSFHET00000007815,ENSFHEG00000005989,protein_coding,per2
ENSFHEP00000024446,-0.151187863208305,0.025845929309304,4.44868027910082,0.280259901198723,0.756400767559307,0.999959551980158,ENSFHET00000007783,ENSFHEG00000006001,protein_coding,
ENSFHEP00000024447,-1.0200667646063,0.153321639745292,5.23840865604152,1.13820008847592,0.326042885494238,0.999959551980158,ENSFHET00000007773,ENSFHEG00000006212,protein_coding,arhgef18b
ENSFHEP00000024448,-0.92066762083663,-0.820001509601637,5.48757430562559,1.96372986710962,0.147714693786657,0.999959551980158,ENSFHET00000007759,ENSFHEG00000006083,protein_coding,poldip3
ENSFHEP00000024449,-1.172900369082,-1.94800028323047,-1.76610102436904,0.50657026841603,0.604671804716729,0.999959551980158,ENSFHET00000007760,ENSFHEG00000009697,protein_coding,fn1b
ENSFHEP00000024451,0.891728901249437,0.530998459495232,1.53582253231105,0.452875057296251,0.637580762237817,0.999959551980158,ENSFHET00000007762,ENSFHEG00000006040,protein_coding,
ENSFHEP00000024454,-1.25230290141306,-0.679314417049336,-1.31785373804202,0.5395751182373,0.585314702635628,0.999959551980158,ENSFHET00000007754,ENSFHEG00000006067,protein_coding,srgap3
ENSFHEP00000024455,-2.70364407998996,-0.431088178203692,-1.49104407390569,1.38002157243308,0.258090553028509,0.999959551980158,ENSFHET00000007751,ENSFHEG00000006035,protein_coding,hdac4
ENSFHEP00000024456,-1.5145189131546,-1.76773848215387,0.806780226947317,0.788313471062102,0.458461641866246,0.999959551980158,ENSFHET00000007746,ENSFHEG00000006065,protein_coding,tent2
ENSFHEP00000024457,0.89220802249155,-0.174758334402396,3.16043704042551,0.746332731114171,0.477702734094688,0.999959551980158,ENSFHET00000007792,ENSFHEG00000006101,protein_coding,mapk14b
ENSFHEP00000024458,-0.839897763896778,-0.461680782169174,3.45915363378117,0.252191754732481,0.777773396825916,0.999959551980158,ENSFHET00000007722,ENSFHEG00000006055,protein_coding,
ENSFHEP00000024461,1.04915478950051,0.422877474320111,0.286911077843153,0.118521974940914,0.888403743503007,0.999959551980158,ENSFHET00000007744,ENSFHEG00000000167,protein_coding,
ENSFHEP00000024463,3.01018537403849,1.82471770054435,0.60355284310926,1.51755942103466,0.22611627468615,0.999959551980158,ENSFHET00000007739,ENSFHEG00000006032,protein_coding,lxn
ENSFHEP00000024464,0.153026238243241,0.137809159865392,6.70121922906495,0.33015491358132,0.719885519337946,0.999959551980158,ENSFHET00000007740,ENSFHEG00000006057,protein_coding,stip1
ENSFHEP00000024466,1.0616621171984,0.116892922917559,0.244265669916856,0.530344233840976,0.590663526541972,0.999959551980158,ENSFHET00000007742,ENSFHEG00000006025,protein_coding,
ENSFHEP00000024467,-0.598235497513588,-0.519136491346526,-2.39441035486593,0.100896619155745,0.904152980626782,0.999959551980158,ENSFHET00000007743,ENSFHEG00000006101,protein_coding,mapk14b
ENSFHEP00000024468,0.405231586398662,0.246917988406163,6.66844295825779,0.210265294516397,0.810860799981982,0.999959551980158,ENSFHET00000007707,ENSFHEG00000000167,protein_coding,
ENSFHEP00000024469,-0.490818025718512,-1.29077128411284,3.97338902727586,0.824117457772746,0.442681383484653,0.999959551980158,ENSFHET00000007708,ENSFHEG00000006049,protein_coding,grasp
ENSFHEP00000024473,-1.70446242608075,-2.13433674538066,1.58331529711175,0.785193394328151,0.459863883054384,0.999959551980158,ENSFHET00000007712,ENSFHEG00000006066,protein_coding,zc3h6
ENSFHEP00000024474,0.346985503953023,0.026723107517692,4.28923365834613,0.296452082259394,0.744346562846733,0.999959551980158,ENSFHET00000007690,ENSFHEG00000006070,protein_coding,
ENSFHEP00000024476,0.173738492118762,-0.181608171015271,4.08720759413947,0.503123668161301,0.606730787675786,0.999959551980158,ENSFHET00000007692,ENSFHEG00000006102,protein_coding,
ENSFHEP00000024477,0.501120378459591,0.371009565595983,6.92817328019229,1.03848382395981,0.359187165669006,0.999959551980158,ENSFHET00000007693,ENSFHEG00000006071,protein_coding,dgkaa
ENSFHEP00000024481,2.90158678539204,2.66937080069448,-1.98406040070368,2.28116073784683,0.109440270850395,0.999959551980158,ENSFHET00000007705,ENSFHEG00000006054,protein_coding,
ENSFHEP00000024483,-0.104560891922847,-0.449009399248186,4.48024761968753,0.111846014038391,0.894335654965434,0.999959551980158,ENSFHET00000007706,ENSFHEG00000006077,protein_coding,mast3a
ENSFHEP00000024484,1.77728048672114,-1.33580359778958,1.58746104972794,2.96747154770713,0.0577029203380301,0.999959551980158,ENSFHET00000007689,ENSFHEG00000006082,protein_coding,ap1s2
ENSFHEP00000024485,0.0974645895303464,-0.98581238201099,1.54705796647897,0.561577944383016,0.572764966557714,0.999959551980158,ENSFHET00000007670,ENSFHEG00000006089,protein_coding,dnajb9a
ENSFHEP00000024486,-0.081435702216503,0.792871559297982,3.79646887081387,0.589703055909615,0.557124774039234,0.999959551980158,ENSFHET00000007672,ENSFHEG00000006081,protein_coding,mocs2
ENSFHEP00000024487,-0.847772443720496,1.10891458670626,2.15992789026003,1.75938327485277,0.17940842608852,0.999959551980158,ENSFHET00000007665,ENSFHEG00000006092,protein_coding,
ENSFHEP00000024488,-0.138467643686299,-0.432394777762807,4.91902229037624,0.955230157368989,0.389503523129393,0.999959551980158,ENSFHET00000007666,ENSFHEG00000006084,protein_coding,rnf41
ENSFHEP00000024494,0.19365612911179,-0.180678430587025,3.89383513452554,0.312951528263159,0.732266548299062,0.999959551980158,ENSFHET00000007640,ENSFHEG00000006188,protein_coding,itga9
ENSFHEP00000024496,-0.729934828847893,-0.309348554254767,5.55790001432959,2.25110532477888,0.112580542085198,0.999959551980158,ENSFHET00000007657,ENSFHEG00000006093,protein_coding,zrsr2
ENSFHEP00000024497,-0.724676416428599,0.71924109559754,-1.8538916057518,0.412072376459188,0.663814946671881,0.999959551980158,ENSFHET00000007658,ENSFHEG00000009697,protein_coding,fn1b
ENSFHEP00000024499,0.35171848977236,0.722754328541237,2.78720351512576,0.166312352477388,0.847103276692988,0.999959551980158,ENSFHET00000007627,ENSFHEG00000000811,protein_coding,agk
ENSFHEP00000024500,-0.0608410883005491,-0.195605393665485,5.96900447069529,0.374882630684856,0.688692248698183,0.999959551980158,ENSFHET00000007628,ENSFHEG00000006134,protein_coding,aktip
ENSFHEP00000024501,-0.246688398614717,-1.1428083711061,3.72424025014805,0.310637542254627,0.733948506333909,0.999959551980158,ENSFHET00000007623,ENSFHEG00000006140,protein_coding,ugcg
ENSFHEP00000024502,0.274617784895385,0.0204083051406027,4.7941151816928,0.23310089686122,0.792663946317565,0.999959551980158,ENSFHET00000007632,ENSFHEG00000006125,protein_coding,C11orf54
ENSFHEP00000024509,-1.68369958836786,-1.14621191273629,0.921217039653469,0.90760556188678,0.408016047728199,0.999959551980158,ENSFHET00000007600,ENSFHEG00000006124,protein_coding,C19orf54
ENSFHEP00000024510,-0.640209276445221,0.191038887767564,9.72658890084595,2.19730122568275,0.11843539995266,0.999959551980158,ENSFHET00000007606,ENSFHEG00000006122,protein_coding,rpl13
ENSFHEP00000024511,0.332518198956874,0.148144949874942,4.25411818353189,0.115682969679939,0.890921379630557,0.999959551980158,ENSFHET00000007607,ENSFHEG00000006118,protein_coding,lmcd1
ENSFHEP00000024512,0.148386228866897,0.597703681935178,2.32886543565745,0.114672452532447,0.891819276607488,0.999959551980158,ENSFHET00000007592,ENSFHEG00000006146,protein_coding,gcshb
ENSFHEP00000024513,-0.62571448625241,-0.0700193106299661,5.43483864638973,0.0669489277605666,0.935300615008863,0.999959551980158,ENSFHET00000007584,ENSFHEG00000006138,protein_coding,hexb
ENSFHEP00000024514,0.659769049087514,1.11323952982905,-1.63458763983778,0.224643728175966,0.799353723691104,0.999959551980158,ENSFHET00000007591,ENSFHEG00000006129,protein_coding,
ENSFHEP00000024515,-0.208451236346994,-0.441859623369429,2.9675346435882,0.0462531691546839,0.954828307836652,0.999959551980158,ENSFHET00000007571,ENSFHEG00000006160,protein_coding,RBM38
ENSFHEP00000024516,0.0503049837216102,-0.181400402395881,5.87249292673698,0.311861027369694,0.733058702457176,0.999959551980158,ENSFHET00000007572,ENSFHEG00000000758,protein_coding,
ENSFHEP00000024517,-0.0486073696891231,-0.368767471619642,4.04928341172794,0.905057225430424,0.409031752735063,0.999959551980158,ENSFHET00000007573,ENSFHEG00000006142,protein_coding,fto
ENSFHEP00000024518,0.604508736466369,0.81402343638565,0.62262322346139,0.200528255206023,0.818749906822009,0.999959551980158,ENSFHET00000007574,ENSFHEG00000006283,protein_coding,dnm1l
ENSFHEP00000024519,-0.907203332532951,-0.518832644691289,4.96655922911422,1.38591605981248,0.256629207319899,0.999959551980158,ENSFHET00000007575,ENSFHEG00000006165,protein_coding,snrpa
ENSFHEP00000024520,1.26395860888294,0.569623436089754,6.97583293371151,1.32489082432165,0.272179474434948,0.999959551980158,ENSFHET00000007565,ENSFHEG00000006265,protein_coding,myh10
ENSFHEP00000024521,-0.36007388858843,1.11849955905311,-0.516658687193864,0.688740857598108,0.50545781296126,0.999959551980158,ENSFHET00000007587,ENSFHEG00000006160,protein_coding,RBM38
ENSFHEP00000024525,1.35751392045308,1.13649321604406,2.5706270232675,0.911943988854165,0.406292813900848,0.999959551980158,ENSFHET00000007557,ENSFHEG00000006158,protein_coding,
ENSFHEP00000024526,-1.43760733552298,-1.1789942572397,-0.00113566084145445,0.57905780644991,0.562992257661498,0.999959551980158,ENSFHET00000007558,ENSFHEG00000006174,protein_coding,
ENSFHEP00000024527,-2.77974302366997,-2.65521097522013,2.49622137532312,0.983926410174705,0.378767642159848,0.999959551980158,ENSFHET00000007543,ENSFHEG00000006169,protein_coding,casp3b
ENSFHEP00000024528,0.867992852573651,1.0391337080352,3.57539420419339,1.31960222910844,0.273571898810367,0.999959551980158,ENSFHET00000007545,ENSFHEG00000006231,protein_coding,gtf2ird1
ENSFHEP00000024529,-0.186846366738338,0.0533866693722978,4.03681097694114,0.232754346370788,0.79293694059439,0.999959551980158,ENSFHET00000007546,ENSFHEG00000006167,protein_coding,si:ch1073-314i13.4
ENSFHEP00000024530,-0.00277464816259469,1.88218534100286,0.874968649834812,1.00484568979352,0.371133276633907,0.999959551980158,ENSFHET00000007544,ENSFHEG00000006175,protein_coding,top2a
ENSFHEP00000024535,-0.0460125155158079,0.53379309395155,4.55819346235424,0.811835941368191,0.448030472008879,0.999959551980158,ENSFHET00000007532,ENSFHEG00000006179,protein_coding,rae1
ENSFHEP00000024536,-1.70456988948022,-1.07564505409065,2.02288603965247,0.388249537072078,0.679642276422057,0.999959551980158,ENSFHET00000007540,ENSFHEG00000006195,protein_coding,ip6k1
ENSFHEP00000024537,-0.184982574295482,0.228620540599489,-0.0340928874939108,0.0672875052610827,0.934984580901121,0.999959551980158,ENSFHET00000007520,ENSFHEG00000006187,protein_coding,irx5a
ENSFHEP00000024538,-2.43877550845871,0.0549988327475207,4.72259188912764,1.43822481371243,0.244027628578233,0.999959551980158,ENSFHET00000007523,ENSFHEG00000006184,protein_coding,bcl2l13
ENSFHEP00000024539,-1.87563124066664,-0.24242311122155,4.43073106131523,2.00741031179284,0.141721916989909,0.999959551980158,ENSFHET00000007522,ENSFHEG00000006185,protein_coding,nipsnap3a
ENSFHEP00000024540,0.992083271868166,1.34944996534554,-1.85267724334689,0.948964998873923,0.391888750127465,0.999959551980158,ENSFHET00000007524,ENSFHEG00000006223,protein_coding,pde4ca
ENSFHEP00000024542,-4.6407310284868,-2.28833284389328,0.822187028218283,2.42871567870506,0.0952790670640641,0.999959551980158,ENSFHET00000007515,ENSFHEG00000006192,protein_coding,
ENSFHEP00000024543,-0.237675610539348,-0.0274997146837037,3.52626582407764,0.0193956888769239,0.980796275844883,0.999959551980158,ENSFHET00000007516,ENSFHEG00000006199,protein_coding,snrnp27
ENSFHEP00000024547,1.38787197751821,1.26424388381719,1.82386751880948,0.807108021289659,0.450107333780561,0.999959551980158,ENSFHET00000007501,ENSFHEG00000006196,protein_coding,irx1a
ENSFHEP00000024548,-0.636948346108297,-0.679887153334253,8.41823508626337,2.79487464949117,0.0677088788577962,0.999959551980158,ENSFHET00000007535,ENSFHEG00000006173,protein_coding,ifi30
ENSFHEP00000024549,0.291741121583782,-0.0848027330967209,6.70370880223101,0.198317335697534,0.820552190865991,0.999959551980158,ENSFHET00000007536,ENSFHEG00000006172,protein_coding,kars1
ENSFHEP00000024550,0.088839382058065,0.659474861568031,-1.185672202049,0.115453802975567,0.891124924675252,0.999959551980158,ENSFHET00000007498,ENSFHEG00000006269,protein_coding,clasrp
ENSFHEP00000024551,0.180200486338957,0.18599869311545,-1.03643546813231,0.0130653686734113,0.987021932132557,0.999959551980158,ENSFHET00000007495,ENSFHEG00000006205,protein_coding,
ENSFHEP00000024552,-0.723421358375303,0.498527640835307,5.5154402697578,0.475422104465857,0.623543458220922,0.999959551980158,ENSFHET00000007496,ENSFHEG00000006210,protein_coding,gfm2
ENSFHEP00000024556,-0.560950485320976,-0.506037716750373,0.920916953401087,0.0711498175136313,0.931387187310554,0.999959551980158,ENSFHET00000007477,ENSFHEG00000006226,protein_coding,fmnl1a
ENSFHEP00000024557,0.201908564451372,0.6298230570514,-0.185225779244736,0.164889579625018,0.848303890893274,0.999959551980158,ENSFHET00000007478,ENSFHEG00000006223,protein_coding,pde4ca
ENSFHEP00000024559,0.716509674589589,-0.487846230782808,2.8960612678103,0.632632284713129,0.534093306096444,0.999959551980158,ENSFHET00000007472,ENSFHEG00000000170,protein_coding,trim23
ENSFHEP00000024560,-0.47190934913753,-0.761508649145355,1.85497017244086,0.171647092734068,0.842617053993767,0.999959551980158,ENSFHET00000007466,ENSFHEG00000000168,protein_coding,si:ch211-253b8.5
ENSFHEP00000024561,1.35189195059453,2.12098190987271,-1.96740210323877,1.55280604864418,0.218597553475827,0.999959551980158,ENSFHET00000007467,ENSFHEG00000006274,protein_coding,MYO1D
ENSFHEP00000024562,-0.157280627818427,0.0444531394783626,-1.77119162903566,0.0134651866892836,0.986627525910495,0.999959551980158,ENSFHET00000007462,ENSFHEG00000006217,protein_coding,ttc12
ENSFHEP00000024563,-0.126760740555754,-0.412404861527087,3.16990499407675,0.288577554914649,0.750183871703023,0.999959551980158,ENSFHET00000007463,ENSFHEG00000006234,protein_coding,raraa
ENSFHEP00000024564,-0.742076235518756,-0.221831363315382,2.95782169758191,0.120633496400795,0.886535983007898,0.999959551980158,ENSFHET00000007458,ENSFHEG00000006226,protein_coding,fmnl1a
ENSFHEP00000024565,2.6652679783406,-0.294810734887524,3.18061100177252,1.20925642184502,0.304355788859842,0.999959551980158,ENSFHET00000007459,ENSFHEG00000006238,protein_coding,
ENSFHEP00000024566,0.408340206723511,-0.0596537380062575,-1.78137127352113,0.0448400125795138,0.956176890898544,0.999959551980158,ENSFHET00000007455,ENSFHEG00000006562,protein_coding,ARAP3
ENSFHEP00000024567,1.98971144776965,0.656233073751396,1.98420460158994,0.817796755382171,0.445426055072808,0.999959551980158,ENSFHET00000007447,ENSFHEG00000006326,protein_coding,
ENSFHEP00000024568,-3.02202147590381,0.0580164378583193,0.429794601149188,1.92814254454804,0.152789314738692,0.999959551980158,ENSFHET00000007448,ENSFHEG00000006233,protein_coding,mrps28
ENSFHEP00000024569,-0.988511010991752,1.08444741616035,4.43249091223793,0.671079503304723,0.514297209884707,0.999959551980158,ENSFHET00000007449,ENSFHEG00000006235,protein_coding,SLC25A29
ENSFHEP00000024570,0.0514007218922604,-0.163180835847075,5.03143605390294,0.130504374652598,0.877858002133868,0.999959551980158,ENSFHET00000007438,ENSFHEG00000006234,protein_coding,raraa
ENSFHEP00000024572,-0.419492699837484,1.47187420955779,-1.52140511384401,0.522247799646549,0.595396334883252,0.999959551980158,ENSFHET00000007430,ENSFHEG00000006254,protein_coding,
ENSFHEP00000024574,-0.490998632925291,-0.583567181250368,7.79782842169133,0.171764273428492,0.842518785958634,0.999959551980158,ENSFHET00000007445,ENSFHEG00000000905,protein_coding,nsa2
ENSFHEP00000024575,-0.218912903568527,0.0414876105261061,0.0431004888934095,0.00846187160702416,0.991574806716204,0.999959551980158,ENSFHET00000007437,ENSFHEG00000006237,protein_coding,LSM14B
ENSFHEP00000024577,-0.0319442815820984,0.130642939508633,0.440548353991821,0.0062210563161328,0.993798783911821,0.999959551980158,ENSFHET00000007417,ENSFHEG00000006252,protein_coding,
ENSFHEP00000024578,-0.947417509476277,0.137242926939018,2.76416869459143,0.384659726205931,0.682060664638636,0.999959551980158,ENSFHET00000007483,ENSFHEG00000006207,protein_coding,cx28.8
ENSFHEP00000024579,0.541635249651757,0.166418355495458,6.53428166129908,0.676316752982325,0.511659555028274,0.999959551980158,ENSFHET00000007427,ENSFHEG00000006273,protein_coding,hsdl2
ENSFHEP00000024581,-0.386875099281209,0.562098954867996,4.64276787771977,0.374171998766351,0.689176829657909,0.999959551980158,ENSFHET00000007446,ENSFHEG00000006254,protein_coding,
ENSFHEP00000024583,0.256642121736442,-0.715719700497026,1.30034782365702,1.21185676319659,0.303590855219549,0.999959551980158,ENSFHET00000007413,ENSFHEG00000006277,protein_coding,CAMK2N1
ENSFHEP00000024584,0.739689721286977,0.575939999247828,5.62497925297263,2.38946386232039,0.098851617255862,0.999959551980158,ENSFHET00000007406,ENSFHEG00000006251,protein_coding,tcf20
ENSFHEP00000024587,0.05915630235803,0.315249760108581,4.32919926568416,0.389406120722198,0.67886498582547,0.999959551980158,ENSFHET00000007405,ENSFHEG00000006257,protein_coding,timm13
ENSFHEP00000024588,1.2267560770781,0.513930519690474,4.25825080426035,0.486265487866929,0.616906077093809,0.999959551980158,ENSFHET00000007399,ENSFHEG00000006262,protein_coding,cav3
ENSFHEP00000024589,0.16333833349727,1.03109749497559,-2.17314513767963,0.58559456593425,0.559381823506079,0.999959551980158,ENSFHET00000007400,ENSFHEG00000006269,protein_coding,clasrp
ENSFHEP00000024590,1.41723643682106,1.43312479227401,4.47535001176045,1.07577125331354,0.346405813639511,0.999959551980158,ENSFHET00000007393,ENSFHEG00000006266,protein_coding,jund
ENSFHEP00000024593,0.254632838311184,-0.395677133410976,-2.5813764209582,0.142993510899427,0.867003116166657,0.999959551980158,ENSFHET00000007386,ENSFHEG00000006282,protein_coding,tor1
ENSFHEP00000024594,0.487749714097801,0.596160174206318,2.47138685600659,0.452928402853213,0.637547170000188,0.999959551980158,ENSFHET00000007387,ENSFHEG00000006263,protein_coding,
ENSFHEP00000024595,-0.228672087096439,0.0398221865651858,6.55737940767843,0.1157886557433,0.890827525744861,0.999959551980158,ENSFHET00000007392,ENSFHEG00000006264,protein_coding,mki67
ENSFHEP00000024596,-0.127862496428903,-0.201236238420808,5.99401939701352,0.221016994151244,0.802240285283045,0.999959551980158,ENSFHET00000007398,ENSFHEG00000006284,protein_coding,cds2
ENSFHEP00000024598,-2.56183584499827,-0.193186045421656,0.481612328713582,1.20812249822476,0.304689971168581,0.999959551980158,ENSFHET00000007375,ENSFHEG00000006282,protein_coding,tor1
ENSFHEP00000024599,-0.13973719649373,0.512609001109584,3.87888403208226,2.41442367048632,0.0965642557599201,0.999959551980158,ENSFHET00000007368,ENSFHEG00000006325,protein_coding,dimt1l
ENSFHEP00000024601,1.41258514007096,-0.935970855039963,2.02416409959372,0.752879335110853,0.474648460694687,0.999959551980158,ENSFHET00000007367,ENSFHEG00000006301,protein_coding,pdha1b
ENSFHEP00000024602,0.542291649732572,0.733307946827281,-0.632793444894677,0.0963951944748286,0.908221055299131,0.999959551980158,ENSFHET00000007365,ENSFHEG00000006326,protein_coding,
ENSFHEP00000024603,0.472419552265718,0.144328218742311,3.81299090600506,0.787316793090299,0.458909095877908,0.999959551980158,ENSFHET00000007360,ENSFHEG00000006279,protein_coding,tut1
ENSFHEP00000024604,0.19049553988274,0.0519728660013902,5.71259241156037,0.141985866506643,0.867873769199876,0.999959551980158,ENSFHET00000007361,ENSFHEG00000006300,protein_coding,hadh
ENSFHEP00000024606,0.188846473796101,0.435618598448816,5.44964781480041,1.22043889212549,0.301080268515198,0.999959551980158,ENSFHET00000007354,ENSFHEG00000006281,protein_coding,TNS3
ENSFHEP00000024608,-0.181333111641865,-0.0177973790304558,6.0508617694346,0.164451087239669,0.848674267326323,0.999959551980158,ENSFHET00000007390,ENSFHEG00000006293,protein_coding,ppwd1
